ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough
11101,May-36,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,29,39,Queens
11101,May-43,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,29,7,Queens
11101,May-43,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,28,7,Queens
11101,11-May,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,28,21,Queens
11101,16-May,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,30,31,Queens
11101,19-May,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,29,17,Queens
11101,30-May,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,30,37,Queens
11101,Oct-38,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,45,34,Queens
11101,Oct-43,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,47,17,Queens
11101,12-Oct,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,46,47,Queens
11101,15-Oct,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,47,7,Queens
11101,17-Oct,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,47,8,Queens
11101,22-Oct,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,45,40,Queens
11101,24-Oct,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,46,41,Queens
11101,25-Oct,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,46,11,Queens
11101,11-Nov,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,57,17,Queens
11101,12-Nov,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,57,27,Queens
11101,13-Nov,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,57,16,Queens
11101,14-Nov,47TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,57,28,Queens
11101,18-Nov,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,57,29,Queens
11101,20-Nov,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,57,30,Queens
11101,21-Nov,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,57,13,Queens
11101,23-Nov,47TH,RD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,57,12,Queens
11101,27-Nov,47TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,56,13,Queens
11101,29-Nov,47TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,56,12,Queens
11101,Oct-37,48TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,45,16,Queens
11101,Oct-39,48TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,ENDED,,45,17,Queens
11101,Oct-41,48TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,45,18,Queens
11101,Oct-49,48TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,45,21,Queens
11101,24-May,49TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,32,37,Queens
11101,Oct-32,49TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,42,17,Queens
11101,Oct-51,49TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,44,23,Queens
11101,Nov-39,49TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,61,55,Queens
11101,Nov-58,49TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,62,28,Queens
11101,14-Feb,50TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,16,8,Queens
11101,11-May,50TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,32,22,Queens
11101,14-May,50TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,33,31,Queens
11101,Oct-59,50TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,43,4,Queens
11101,11-Oct,50TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,42,36,Queens
11101,150,50TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,ARTICLE 11,,6,7502,Queens
11101,May-33,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,33,12,Queens
11101,May-35,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,33,11,Queens
11101,May-37,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,33,10,Queens
11101,May-46,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,34,42,Queens
11101,May-48,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,34,43,Queens
11101,17-May,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,33,18,Queens
11101,26-May,51ST,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,34,34,Queens
11101,15-Jan,57TH,AVE,115,57TH,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,ARTICLE 11,,6,7503,Queens
11101,37-11,9TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,359,16,Queens
11101,38-69,9TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,475,8,Queens
11101,Jan-55,BORDEN,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,ARTICLE 11,,6,7501,Queens
11101,52-03,CENTER,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,6,7504,Queens
11101,52-41,CENTER,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,6,7505,Queens
11101,45-30,COURT,SQ,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,84,46,Queens
11101,37-10,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,367,7501,Queens
11101,37-27,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,368,8,Queens
11101,37-31,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,368,6,Queens
11101,37-35,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,368,4,Queens
11101,38-05,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,387,12,Queens
11101,38-35,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,387,2,Queens
11101,40-05,CRESCENT,ST,2508,40TH,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,406,7501,Queens
11101,40-16,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,407,30,Queens
11101,41-01 TO 41-09,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,415,20,Queens
11101,41-11 TO 41-29,CRESCENT,ST,2510,41ST,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,415,7502,Queens
11101,41-18,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,414,35,Queens
11101,41-26,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,414,39,Queens
11101,41-32 TO 41-36,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,414,41,Queens
11101,43-10,CRESCENT,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,435,13,Queens
11101,45-57,DAVIS,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,85,30,Queens
11101,31-30,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,311,17,Queens
11101,31-32,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,311,18,Queens
11101,31-34,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,311,19,Queens
11101,31-36,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,311,20,Queens
11101,32-31,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,304,15,Queens
11101,37-19,GREENPOINT,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,232,3,Queens
11101,42-61,HUNTER,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,432,41,Queens
11101,42-77,HUNTER,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,432,35,Queens
11101,43-12,HUNTER,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,434,16,Queens
11101,43-25,HUNTER,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,433,7501,Queens
11101,37-27,HUNTERSPOINT,AVE,3727,49TH,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,234,31,Queens
11101,Oct-44,JACKSON,AVE,1042,JACKSON,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,40,7502,Queens
11101,Oct-91,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,44,23,Queens
11101,Oct-93,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,44,23,Queens
11101,27-Oct,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,41,10,Queens
11101,10-26 TO 10-30,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,EXPIRED,,40,15,Queens
11101,12-01 TO 12-05,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,60,9,Queens
11101,13-01,JACKSON,AVE,1131,47TH,RD,ASTORIA,63 MULTIPLE DWELLING A,,,57,8,Queens
11101,13-03,JACKSON,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,57,8,Queens
11101,13-05,JACKSON,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,57,8,Queens
11101,13-10 TO 13-14,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,58,7501,Queens
11101,22-22,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,72,73,Queens
11101,22-34 TO 22-44,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,86,7501,Queens
11101,26-14 TO 26-16,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,268,15,Queens
11101,26-20,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,268,18,Queens
11101,28-02 TO 28-18,JACKSON,AVE,4201,ORCHARD,ST,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,264,1,Queens
11101,28-26 TO 28-34,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,264,17,Queens
11101,28-40,JACKSON,AVE,3002,QUEENS,BLVD,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,263,9,Queens
11101,1207,JACKSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,60,8,Queens
11101,29-22,NORTHERN,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,239,7501,Queens
11101,29-59 TO 29-61,NORTHERN,BLVD,29192923,41ST,AVE,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,403,3,Queens
11101,45-50,PEARSON,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,J-51,,85,41,Queens
11101,44-26 TO 44-28,PURVES,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,268,1,Queens
11101,44-29 TO 44-53,PURVES,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,267,9,Queens
11101,44-46,PURVES,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,268,31,Queens
11101,29-07 TO 29-11,QUEENS,PLZ N,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,418,7501,Queens
11101,43-22 TO 43-46,QUEENS,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,266,3,Queens
11101,36-12,STARR,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,311,24,Queens
11101,34-01 TO 34-19,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,673,7501,Queens
11101,34-26,STEINWAY,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,672,35,Queens
11101,35-44,STEINWAY,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,668,36,Queens
11101,35-48,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,668,38,Queens
11101,35-52,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,668,40,Queens
11101,36-07,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,666,10,Queens
11101,36-11,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,666,8,Queens
11101,36-20,STEINWAY,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,665,7501,Queens
11101,27-05 TO 27-13,THOMSON,AVE,8,COURT,SQ,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,81,5,Queens
11101,27-19,THOMSON,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (16),,81,7502,Queens
11101,46-14,VERNON,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,27,3,Queens
11101,47-07,VERNON,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,421-A (1-15),,46,50,Queens
11101,47-27,VERNON,BLVD,1004,47TH,RD,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,45,46,Queens
11101,47-34,VERNON,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,30,48,Queens
11101,47-38,VERNON,BLVD,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,30,4,Queens
11101,47-44,VERNON,BLVD,,,,ASTORIA,63 MULTIPLE DWELLING A,,,30,2,Queens
11102,25-66,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A,,904,21,Queens
11102,26-02,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,903,33,Queens
11102,26-06,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,903,34,Queens
11102,26-10,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,903,35,Queens
11102,26-12,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,903,36,Queens
11102,26-14,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,903,37,Queens
11102,26-19,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (16),,902,17,Queens
11102,27-16,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,510,7501,Queens
11102,30-29,12TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING B,,,515,18,Queens
11102,30-96,12TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,504,1,Queens
11102,25-15,14TH,PL,,,,ASTORIA,63 MULTIPLE DWELLING A,,,899,58,Queens
11102,25-22,14TH,PL,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,899,182,Queens
11102,25-30,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,900,43,Queens
11102,25-30A,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,900,44,Queens
11102,25-30B,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,900,46,Queens
11102,25-42,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,900,52,Queens
11102,25-54,14TH,PL,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,899,10,Queens
11102,25-59,14TH,PL,,,,ASTORIA,63 MULTIPLE DWELLING A,,,899,5,Queens
11102,26-05,14TH,PL,,,,ASTORIA,63 MULTIPLE DWELLING B,,,901,38,Queens
11102,26-20,14TH,PL,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,901,6,Queens
11102,26-33,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,901,18,Queens
11102,26-35,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,901,18,Queens
11102,30-11,14TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,536,21,Queens
11102,30-12,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,515,1,Queens
11102,30-13,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,536,21,Queens
11102,30-15,14TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,536,21,Queens
11102,30-35,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,535,29,Queens
11102,30-46,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,516,5,Queens
11102,30-48,14TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,516,6,Queens
11102,30-63,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,535,18,Queens
11102,30-66,14TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,516,11,Queens
11102,30-84,14TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,517,4,Queens
11102,30-90,14TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING B,,,517,6,Queens
11102,25-16,18TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,899,94,Queens
11102,25-18,18TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,899,95,Queens
11102,25-24,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,899,98,Queens
11102,25-26,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,899,99,Queens
11102,25-27,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,887,35,Queens
11102,25-35,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,887,32,Queens
11102,25-45,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING B,,,887,27,Queens
11102,26-06,18TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING B,,,901,43,Queens
11102,26-07,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,886,30,Queens
11102,26-10,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,901,45,Queens
11102,26-14,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING B,GARDEN COMPLEX,,901,47,Queens
11102,26-18,18TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,901,49,Queens
11102,26-22,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,901,50,Queens
11102,26-24,18TH,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,901,51,Queens
11102,26-26,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (16),,901,52,Queens
11102,27-16,18TH,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,540,18,Queens
11102,26-01,1ST,ST,10,HALLETTS,PT,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,915,7501,Queens
11102,24-14,21ST,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,889,87,Queens
11102,24-32,21ST,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,889,44,Queens
11102,26-11,21ST,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,884,70,Queens
11102,26-38,21ST,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,885,1,Queens
11102,27-13 TO 27-17,21ST,ST,2109,27TH,RD,ASTORIA,63 MULTIPLE DWELLING A,,,543,19,Queens
11102,27-16 TO 27-18,21ST,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (16),,539,32,Queens
11102,27-24,21ST,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,539,35,Queens
11102,27-34,21ST,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,539,39,Queens
11102,27-35,21ST,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,543,2,Queens
11102,27-40,21ST,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,539,41,Queens
11102,30-40,21ST,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,535,46,Queens
11102,30-50 TO 30-52,21ST,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,535,51,Queens
11102,2506,21ST,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,888,43,Queens
11102,25-43,22ND,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,884,22,Queens
11102,25-47,22ND,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,884,20,Queens
11102,25-52,22ND,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,884,99,Queens
11102,25-71,22ND,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,J-51,,884,10,Queens
11102,25-07,23RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,872,41,Queens
11102,25-21,23RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,872,36,Queens
11102,25-26,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,884,35,Queens
11102,25-27,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,872,32,Queens
11102,25-28,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,884,36,Queens
11102,25-40,23RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,884,41,Queens
11102,25-65,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,872,19,Queens
11102,25-69,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,872,18,Queens
11102,25-70,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,884,53,Queens
11102,25-71,23RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,872,17,Queens
11102,27-16,23RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,543,32,Queens
11102,27-18,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,543,83,Queens
11102,27-20,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,543,84,Queens
11102,27-21,23RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,544,4,Queens
11102,27-22,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,543,85,Queens
11102,27-24,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,543,86,Queens
11102,27-26,23RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,543,87,Queens
11102,27-28,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,543,88,Queens
11102,30-05,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,572,125,Queens
11102,30-18,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,549,36,Queens
11102,30-20,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,549,37,Queens
11102,30-39,23RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,571,26,Queens
11102,30-40 TO 30-46,23RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,550,29,Queens
11102,30-44 TO 30-46,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,GARDEN COMPLEX,,550,29,Queens
11102,30-50,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,550,35,Queens
11102,30-52,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,,,550,36,Queens
11102,30-83,23RD,ST,,,,ASTORIA,63 MULTIPLE DWELLING A,421-A (1-15),,570,24,Queens
11102,30-84,23RD,ST,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,551,35,Queens
11102,21-15,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,876,7,Queens
11102,21-17,24TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,876,6,Queens
11102,21-19,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,876,5,Queens
11102,21-21,24TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,876,4,Queens
11102,21-25,24TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,876,3,Queens
11102,25-03,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,864,1,Queens
11102,25-05,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,864,2,Queens
11102,25-07,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,864,3,Queens
11102,25-09,24TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,864,4,Queens
11102,25-11,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,864,71,Queens
11102,25-15,24TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,864,72,Queens
11102,25-17,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,864,73,Queens
11102,26-03,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,854,2,Queens
11102,26-05,24TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,854,3,Queens
11102,26-09,24TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,854,4,Queens
11102,26-11,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,854,73,Queens
11102,26-15,24TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,854,74,Queens
11102,26-17,24TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,854,75,Queens
11102,27-12,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,851,34,Queens
11102,28-12,24TH,AVE,,,,LONG ISLAND CITY,63 MULTIPLE DWELLING A,,,841,34,Queens
11102,28-15,24TH,AVE,,,,ASTORIA,63 MULTIPLE DWELLING A,,,843,76,Queens
