ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY STATUS1,STATUS2,STATUS3,BLOCK,LOT,Borough,STREET2 STSUFX2,Unnamed: 6
10463,3820 TO 3824,WALDO,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5777.0,714,Bronx,,
10463,3875,WALDO,AVE,,,,BRONX,60 MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,5778.0,879,Bronx,,
10463,3893,WALDO,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,5778.0,7501,Bronx,,
10464,185,CITY ISLAND,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5626.0,289,Bronx,,
10464,205,CITY ISLAND,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5626.0,366,Bronx,,
10464,450,CITY ISLAND,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5646.0,1,Bronx,,
10464,456,CITY ISLAND,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5646.0,4,Bronx,,
10464,186,CROSS,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,5647.0,27,Bronx,,
10464,30,PILOT,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,5625.0,65,Bronx,,
10465,218,BUTTRICK,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,5606.0,123,Bronx,,
10465,256,BUTTRICK,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5597.0,24,Bronx,,
10465,1034,CALHOUN,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5532.0,67,Bronx,,
10465,3077,CROSS BRONX,EXPY,3077.0,E 177TH,ST,BRONX,60 MULTIPLE DWELLING A,,,5444.0,95,Bronx,,
10465,189,DAVIS,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5606.0,1,Bronx,,
10465,3707,E TREMONT,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5431.0,9,Bronx,,
10465,5B,EDGEWATER,PARK,,,,BRONX,60 MULTIPLE DWELLING A,,,5517.0,61,Bronx,,
10465,1075,EDISON,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,5419.0,127,Bronx,,
10465,2622 TO 2650,HARDING,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5606.0,1,Bronx,,
10465,202,KEARNEY,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,5501.0,7501,Bronx,,
10465,204,KEARNEY,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,5501.0,7501,Bronx,,
10465,206,KEARNEY,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,5501.0,7501,Bronx,,
10465,2860,LAMPORT,PL,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,5562.0,226,Bronx,,
10465,2862,LAMPORT,PL,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,5562.0,225,Bronx,,
10465,270,LONGSTREET,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,5519.0,119,Bronx,,
10465,280,LONGSTREET,AVE,,,,BRONX,60 MULTIPLE DWELLING B,,,5519.0,91,Bronx,,
10465,3255,RANDALL,AVE,,,,BRONX,60 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5481.0,48,Bronx,,
10465,190 TO 200,ROBINSON,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5606.0,1,Bronx,,
10465,2623 TO 2639,SCHURZ,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5606.0,1,Bronx,,
10465,1345,SIEGFRIED,PL,,,,BRONX,60 MULTIPLE DWELLING A,,,5408.0,406,Bronx,,
10465,1110,STADIUM,AVE,,,,BRONX,60 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5409.0,41,Bronx,,
10465,1130,STADIUM,AVE,,,,BRONX,60 MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,5409.0,41,Bronx,,
10466,3939 TO 3941,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4837.0,1,Bronx,,
10466,3940,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4848.0,39,Bronx,,
10466,3942,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4848.0,40,Bronx,,
10466,3944,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,4848.0,41,Bronx,,
10466,3946,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4848.0,42,Bronx,,
10466,4006,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4851.0,140,Bronx,,
10466,4010,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),4851.0,142,Bronx,,
10466,4119,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4843.0,83,Bronx,,
10466,4138,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4855.0,51,Bronx,,
10466,4188,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4857.0,82,Bronx,,
10466,4524,BARNES,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5090.0,19,Bronx,,
10466,3512 TO 3516,BAYCHESTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,4918.0,16,Bronx,,
10466,4233,BAYCHESTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5019.0,5,Bronx,,
10466,4303,BAYCHESTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5056.0,71,Bronx,,
10466,4360,BAYCHESTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5057.0,27,Bronx,,
10466,3908,BRONX,BLVD,,,,BRONX,60 MULTIPLE DWELLING A,,,4819.0,26,Bronx,,
10466,3920,BRONX,BLVD,,,,BRONX,60 MULTIPLE DWELLING A,,,4819.0,34,Bronx,,
10466,3940,BRONX,BLVD,,,,BRONX,60 MULTIPLE DWELLING A,,,4819.0,42,Bronx,,
10466,3950,BRONX,BLVD,,,,BRONX,60 MULTIPLE DWELLING A,,,4820.0,28,Bronx,,
10466,3990,BRONX,BLVD,,,,BRONX,60 MULTIPLE DWELLING A,,,4820.0,42,Bronx,,
10466,4030,BRONX,BLVD,,,,BRONX,60 MULTIPLE DWELLING A,,,4821.0,45,Bronx,,
10466,4040,BRONX,BLVD,,,,BRONX,60 MULTIPLE DWELLING A,,,4821.0,51,Bronx,,
10466,4060 TO 4064,BRONX,BLVD,,,,BRONX,60 MULTIPLE DWELLING A,,,4822.0,13,Bronx,,
10466,4011,BRONXWOOD,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4851.0,7501,Bronx,,
10466,4126,BRONXWOOD,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4866.0,47,Bronx,,
10466,4128,BRONXWOOD,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4866.0,48,Bronx,,
10466,4130,BRONXWOOD,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4866.0,49,Bronx,,
10466,1611,BUSSING,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4857.0,78,Bronx,,
10466,4240,BYRON,AVE,,,,BRONX,60 MULTIPLE DWELLING A,NONE,,4998.0,24,Bronx,,
10466,4364,BYRON,AVE,751.0,E 237TH,ST,BRONX,60 MULTIPLE DWELLING A,,,5048.0,34,Bronx,,
10466,4465,BYRON,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5071.0,38,Bronx,,
10466,3905,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4819.0,20,Bronx,,
10466,3915,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4819.0,15,Bronx,,
10466,3923,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,4819.0,13,Bronx,,
10466,3929,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4819.0,8,Bronx,,
10466,3933,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4819.0,6,Bronx,,
10466,3935,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4819.0,5,Bronx,,
10466,3940,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4825.0,51,Bronx,,
10466,3961,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4820.0,20,Bronx,,
10466,3975,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4820.0,12,Bronx,,
10466,4002 TO 4004,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4828.0,26,Bronx,,
10466,4014 TO 4016,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4828.0,31,Bronx,,
10466,4024 TO 4026,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4830.0,28,Bronx,,
10466,4030,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4830.0,30,Bronx,,
10466,4040 TO 4044,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4830.0,34,Bronx,,
10466,4053 TO 4055,CARPENTER,AVE,613615.0,E 228TH,ST,BRONX,60 MULTIPLE DWELLING A,,,4822.0,1,Bronx,,
10466,4054,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4831.0,64,Bronx,,
10466,4065,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4822.0,21,Bronx,,
10466,4114 TO 4118,CARPENTER,AVE,620.0,E 230TH,ST,BRONX,60 MULTIPLE DWELLING B,,,4832.0,70,Bronx,,
10466,4126 TO 4132,CARPENTER,AVE,621.0,E 230TH,ST,BRONX,60 MULTIPLE DWELLING A,,,4833.0,45,Bronx,,
10466,4136 TO 4142,CARPENTER,AVE,620.0,E 231ST,ST,BRONX,60 MULTIPLE DWELLING A,,,4833.0,51,Bronx,,
10466,4152,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4834.0,46,Bronx,,
10466,4200 TO 4206,CARPENTER,AVE,623.0,E 233RD,ST,BRONX,60 MULTIPLE DWELLING A,,,4994.0,41,Bronx,,
10466,4225,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,4993.0,86,Bronx,,
10466,4229,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4993.0,84,Bronx,,
10466,4254,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4996.0,41,Bronx,,
10466,4305,CARPENTER,AVE,,,,BRONX,60 MULTIPLE DWELLING B,GARDEN COMPLEX,,5034.0,28,Bronx,,
10466,4001,DE REIMER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4982.0,92,Bronx,,
10466,4003,DE REIMER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4982.0,91,Bronx,,
10466,4005A,DE REIMER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4982.0,89,Bronx,,
10466,4005,DE REIMER,AVE,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4982.0,90,Bronx,,
10466,4119,DIGNEY,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5002.0,25,Bronx,,
10466,4314,DIGNEY,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,5049.0,31,Bronx,,
10466,3805,DYRE,AVE,,,,BRONX,60 MULTIPLE DWELLING A,,,4947.0,45,Bronx,,
10466,626,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,4824.0,52,Bronx,,
10466,630,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,4824.0,54,Bronx,,
10466,633,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4825.0,43,Bronx,,
10466,637 TO 641,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,4825.0,41,Bronx,,
10466,655,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4825.0,29,Bronx,,
10466,721,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4837.0,35,Bronx,,
10466,743,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4837.0,26,Bronx,,
10466,745,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4837.0,24,Bronx,,
10466,749,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING B,GARDEN COMPLEX,,4837.0,22,Bronx,,
10466,800,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,J-51,,4847.0,39,Bronx,,
10466,847,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4848.0,115,Bronx,,
10466,857,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4848.0,11,Bronx,,
10466,859,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4848.0,12,Bronx,,
10466,1043,E 223RD,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,4870.0,14,Bronx,,
10466,633,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4826.0,40,Bronx,,
10466,636,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4825.0,59,Bronx,,
10466,637,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),4826.0,38,Bronx,,
10466,639,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (16),4826.0,37,Bronx,,
10466,645,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4826.0,32,Bronx,,
10466,654,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,4825.0,68,Bronx,,
10466,666,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4825.0,73,Bronx,,
10466,680,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4825.0,80,Bronx,,
10466,755,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4838.0,21,Bronx,,
10466,757,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4838.0,20,Bronx,,
10466,766,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),4837.0,79,Bronx,,
10466,768,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4837.0,1,Bronx,,
10466,769,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,4838.0,14,Bronx,,
10466,933,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4860.0,27,Bronx,,
10466,935,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4860.0,26,Bronx,,
10466,967,E 224TH,ST,3961.0,PAULDING,AVE,BRONX,60 MULTIPLE DWELLING A,,,4860.0,10,Bronx,,
10466,1010,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4870.0,40,Bronx,,
10466,1012,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4870.0,41,Bronx,,
10466,1147,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4903.0,22,Bronx,,
10466,1149,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4903.0,21,Bronx,,
10466,1151,E 224TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4903.0,20,Bronx,,
10466,660,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ROOMING HOUSE,,4826.0,71,Bronx,,
10466,666,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4826.0,74,Bronx,,
10466,674 TO 678,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4826.0,81,Bronx,,
10466,685,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4827.0,13,Bronx,,
10466,740,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4838.0,71,Bronx,,
10466,765,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4839.0,17,Bronx,,
10466,770,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,4838.0,82,Bronx,,
10466,774,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,GARDEN COMPLEX,,4838.0,1,Bronx,,
10466,806,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4849.0,45,Bronx,,
10466,876,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4849.0,79,Bronx,,
10466,918,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,SEC 608,4860.0,61,Bronx,,
10466,934,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4860.0,167,Bronx,,
10466,936,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4860.0,168,Bronx,,
10466,938,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4860.0,169,Bronx,,
10466,940,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4860.0,170,Bronx,,
10466,1009,E 225TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4872.0,33,Bronx,,
10466,643,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,4828.0,15,Bronx,,
10466,645,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4828.0,15,Bronx,,
10466,668,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4827.0,78,Bronx,,
10466,670,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4827.0,80,Bronx,,
10466,674,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4827.0,81,Bronx,,
10466,753,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4840.0,21,Bronx,,
10466,757,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4840.0,19,Bronx,,
10466,759,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4840.0,18,Bronx,,
10466,801,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4851.0,36,Bronx,,
10466,812,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4850.0,51,Bronx,,
10466,814,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4850.0,52,Bronx,,
10466,840,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4850.0,66,Bronx,,
10466,924,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4861.0,64,Bronx,,
10466,1047,E 226TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4873.0,113,Bronx,,
10466,654,E 227TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4828.0,50,Bronx,,
10466,712,E 227TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4840.0,156,Bronx,,
10466,726,E 227TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,GARDEN COMPLEX,,4840.0,61,Bronx,,
10466,746,E 227TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4840.0,69,Bronx,,
10466,748,E 227TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4840.0,70,Bronx,,
10466,829,E 227TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,4852.0,23,Bronx,,
10466,859,E 227TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,4852.0,8,Bronx,,
10466,635 TO 637,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4831.0,58,Bronx,,
10466,655,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4831.0,48,Bronx,,
10466,681 TO 685,E 228TH,ST,4054.0,LOWERRE,PL,BRONX,60 MULTIPLE DWELLING A,,,4831.0,18,Bronx,,
10466,711,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4842.0,35,Bronx,,
10466,717,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4842.0,32,Bronx,,
10466,721,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4842.0,29,Bronx,,
10466,722,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,4841.0,61,Bronx,,
10466,726,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,4841.0,64,Bronx,,
10466,730,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,4841.0,66,Bronx,,
10466,734,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4841.0,68,Bronx,,
10466,848,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4852.0,62,Bronx,,
10466,873,E 228TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,4853.0,11,Bronx,,
10466,633,E 229TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4832.0,61,Bronx,,
10466,635,E 229TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4832.0,60,Bronx,,
10466,735,E 229TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4843.0,123,Bronx,,
10466,760,E 229TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4842.0,77,Bronx,,
10466,655,E 230TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4833.0,28,Bronx,,
10466,711,E 230TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4844.0,31,Bronx,,
10466,822,E 230TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4854.0,62,Bronx,,
10466,867,E 230TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4855.0,14,Bronx,,
10466,909,E 230TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,4866.0,46,Bronx,,
10466,914,E 230TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4865.0,169,Bronx,,
10466,924,E 230TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4865.0,174,Bronx,,
10466,621,E 231ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4834.0,44,Bronx,,
10466,636 TO 638,E 231ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4833.0,58,Bronx,,
10466,642 TO 650,E 231ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4833.0,64,Bronx,,
10466,643 TO 645,E 231ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4834.0,33,Bronx,,
10466,683,E 231ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4834.0,14,Bronx,,
10466,711 TO 715,E 231ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4845.0,31,Bronx,,
10466,812,E 231ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,ARTICLE 11,,4855.0,57,Bronx,,
10466,819,E 231ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4856.0,39,Bronx,,
10466,926,E 231ST,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4866.0,62,Bronx,,
10466,658,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4834.0,172,Bronx,,
10466,660,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4834.0,173,Bronx,,
10466,662,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4834.0,174,Bronx,,
10466,664,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4834.0,175,Bronx,,
10466,667,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4835.0,18,Bronx,,
10466,674,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4834.0,79,Bronx,,
10466,676,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4834.0,81,Bronx,,
10466,678,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4834.0,83,Bronx,,
10466,801,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4857.0,77,Bronx,,
10466,847,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4857.0,24,Bronx,,
10466,960,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4867.0,68,Bronx,,
10466,965 TO 971,E 232ND,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4868.0,1,Bronx,,
10466,634 TO 636,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING B,GARDEN COMPLEX,,4835.0,54,Bronx,,
10466,635,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4994.0,36,Bronx,,
10466,642,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4835.0,59,Bronx,,
10466,648,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4835.0,59,Bronx,,
10466,654,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4835.0,59,Bronx,,
10466,655,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4994.0,23,Bronx,,
10466,666,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4835.0,70,Bronx,,
10466,667,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4994.0,17,Bronx,,
10466,675,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,GARDEN COMPLEX,,4994.0,11,Bronx,,
10466,676,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4835.0,80,Bronx,,
10466,678,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,4835.0,180,Bronx,,
10466,680,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (16),,4835.0,181,Bronx,,
10466,682,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4835.0,182,Bronx,,
10466,684,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING B,421-A (16),,4835.0,186,Bronx,,
10466,685,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,4994.0,7,Bronx,,
10466,689,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING B,,,4994.0,5,Bronx,,
10466,715,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4997.0,51,Bronx,,
10466,719,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4997.0,51,Bronx,,
10466,773,E 233RD,ST,,,,BRONX,60 MULTIPLE DWELLING A,421-A (1-15),,4997.0,1,Bronx,,
10466,625,E 234TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4995.0,39,Bronx,,
10466,655,E 234TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4995.0,22,Bronx,,
10466,665,E 234TH,ST,,,,BRONX,60 MULTIPLE DWELLING A,,,4995.0,118,Bronx,,
